publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2015p507129,,2015-07-07T15:18:31.608Z,2015-07-07T15:20:43.545Z,171.85066409999998882,-43.56151619999999980,2.38669406499999992,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,17,17,13,0.20747046520000001,71.00573169999999834,0.63252066799999995,0.00000000000000000
2015p506780,,2015-07-07T12:12:24.399Z,2015-07-07T12:13:57.354Z,172.71728479999998740,-43.62879902000000243,2.06232807600000001,11.09375000000000000,M,,NonLinLoc,,automatic,nz3drx,10,10,7,0.09105149407000000,91.64535743999999795,0.55114749460000001,0.00000000000000000
2015p506732,earthquake,2015-07-07T11:46:57.515Z,2015-07-07T20:14:53.096Z,172.72038610000001313,-43.61135818999999714,3.57930541300000016,10.39062500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,52,45,35,0.10746669550000000,70.90899643999999569,0.69905792970000002,0.00000000000000000
2015p505442,earthquake,2015-07-07T00:19:30.828Z,2015-07-07T00:59:19.854Z,170.06515790000000266,-44.14823682000000105,3.04495977199999990,6.40625000000000000,M,,NonLinLoc,confirmed,manual,nz3drx,21,16,12,0.25654349780000002,67.15790044999999964,0.79243274730000002,0.00000000000000000
2015p503350,earthquake,2015-07-06T05:45:15.935Z,2015-07-19T07:57:52.666Z,169.65709400000000073,-44.35571687000000196,4.96059656899999979,12.19749999999999979,M,operator assigned,NonLinLoc,confirmed,manual,nz3drx,24,15,73,0.37906184770000001,71.88408710999999585,3.31211865399999983,0.00000000000000000
2015p500918,,2015-07-05T08:09:28.290Z,2015-07-05T12:52:04.699Z,172.37822270000000913,-43.61830496999999696,2.35066604500000009,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,16,16,12,0.20291759260000000,96.99188710999999330,0.51377330310000002,0.00000000000000000
2015p500403,earthquake,2015-07-05T03:34:58.948Z,2015-07-05T20:08:53.134Z,172.65723249999999211,-43.53693578000000031,3.19383263299999998,14.84375000000000000,M,,NonLinLoc,confirmed,manual,nz3drx,23,23,19,0.17073850939999999,92.57664341000000263,0.34147001780000003,0.00000000000000000
2015p496635,,2015-07-03T18:07:35.455Z,2015-07-03T18:09:24.898Z,172.34786589999998796,-43.55816426999999891,2.15348362099999990,7.34375000000000000,M,,NonLinLoc,,automatic,nz3drx,10,10,8,0.22513594570000001,93.78483038000000249,0.55646475959999997,0.00000000000000000
2015p495665,earthquake,2015-07-03T09:30:40.039Z,2015-07-03T18:21:28.363Z,172.63697809999999322,-43.57784653000000219,2.69411802099999997,4.39666271200000036,M,,LOCSAT,confirmed,manual,iasp91,17,10,8,0.12876901029999999,89.90759276999999372,0.29538866499999999,0.00000000000000000
2015p495211,,2015-07-03T05:28:45.051Z,2015-07-03T05:31:06.915Z,173.03407709999999042,-42.38425423000000336,2.63288329500000007,47.18750000000000000,M,,NonLinLoc,,automatic,nz3drx,17,17,13,0.37403117019999998,85.08888647999999932,0.96645339900000005,0.00000000000000000
2015p492167,,2015-07-02T02:27:02.637Z,2015-07-02T04:26:11.672Z,172.14490319999998746,-43.50311282999999918,2.06986981799999992,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,12,12,9,0.19422532260000000,69.71441097999999670,0.54637286620000003,0.00000000000000000
2015p492149,,2015-07-02T02:17:12.334Z,2015-07-02T02:18:55.187Z,172.13640110000000050,-43.51455942999999849,2.10977623700000017,8.98437500000000000,M,,NonLinLoc,,automatic,nz3drx,15,15,11,0.20244525269999999,59.17941379999999896,0.51545959070000003,0.00000000000000000
2015p491332,,2015-07-01T19:01:43.615Z,2015-07-01T19:04:50.138Z,172.17960460000000467,-43.40224145999999905,2.14206957700000000,8.04687500000000000,M,,NonLinLoc,,automatic,nz3drx,12,12,9,0.12879511380000000,61.62642871999999983,0.49943291550000002,0.00000000000000000
2015p489974,earthquake,2015-07-01T06:58:17.906Z,2015-07-01T07:35:11.549Z,172.73535860000001207,-42.41396850000000285,2.61198591299999983,10.15625000000000000,M,,NonLinLoc,confirmed,manual,nz3drx,22,12,10,0.50166702839999999,68.03626631000000202,0.70888764090000000,0.00000000000000000
2015p488864,earthquake,2015-06-30T21:06:54.664Z,2015-07-01T07:33:35.253Z,172.63856889999999566,-43.60568796999999819,2.24060459199999995,9.92187500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,15,8,6,0.10264917690000000,86.83141270000000134,0.52617676840000005,0.00000000000000000
2015p486316,earthquake,2015-06-29T22:29:17.034Z,2015-06-30T06:19:37.332Z,172.81431580000000281,-43.43585586999999748,2.70242329899999989,3.88806390799999990,M,,LOCSAT,confirmed,manual,iasp91,20,11,8,0.28516942260000000,120.45736890000000585,0.40831110409999999,0.00000000000000000
2015p485995,,2015-06-29T19:38:11.804Z,2015-06-29T19:41:12.553Z,172.59534260000000927,-43.65120341000000082,2.20224980199999987,13.20312500000000000,M,,NonLinLoc,,automatic,nz3drx,10,10,8,0.07079029152999999,98.86318783000000110,0.54353015000000005,0.00000000000000000
2015p485265,,2015-06-29T13:10:23.246Z,2015-06-29T13:12:30.619Z,172.90119910000001369,-41.99311482000000240,2.57620924200000001,75.31250000000000000,M,,NonLinLoc,,automatic,nz3drx,11,11,7,0.22888434280000000,76.45488803000000644,1.18899550700000001,0.00000000000000000
2015p485067,earthquake,2015-06-29T11:23:53.756Z,2015-06-29T18:29:41.356Z,172.61506650000001173,-43.59797668000000215,2.34317758900000017,3.79363322300000005,M,,LOCSAT,confirmed,manual,iasp91,15,10,8,0.11165864020000001,85.29842567000000031,0.45845633540000003,0.00000000000000000
2015p483810,,2015-06-29T00:14:12.911Z,2015-06-29T01:36:55.415Z,172.27700189999998770,-42.87403338000000019,2.57860410099999982,7.10937500000000000,M,,NonLinLoc,,automatic,nz3drx,20,20,14,0.09086347646000000,58.47146055999999703,0.87271249129999995,0.00000000000000000
2015p483508,,2015-06-28T21:33:29.297Z,2015-06-28T22:35:25.474Z,172.70254339999999615,-43.47896261000000351,2.52662404099999982,10.39062500000000000,M,,NonLinLoc,,automatic,nz3drx,17,17,13,0.23124526419999999,97.05169972999999572,0.64237314150000002,0.00000000000000000
2015p480532,,2015-06-27T19:08:09.331Z,2015-06-27T19:10:33.614Z,172.42713430000000585,-43.61218502999999913,1.90148093600000001,18.12500000000000000,M,,NonLinLoc,,automatic,nz3drx,14,14,8,0.19031570240000001,105.27784660000000372,2.15268684900000018,0.00000000000000000
2015p479429,,2015-06-27T09:20:05.033Z,2015-06-27T09:23:10.390Z,172.42231300000000260,-43.60369923999999742,2.47360781400000018,10.15625000000000000,M,,NonLinLoc,,automatic,nz3drx,20,20,15,0.19772090200000000,93.59899819999999693,0.50575789110000002,0.00000000000000000
2015p478859,,2015-06-27T04:16:23.822Z,2015-06-27T04:19:59.545Z,172.33023660000000632,-42.61592356999999964,2.52526435999999999,16.71875000000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,11,0.17256789259999999,74.79962211000000138,0.58642335130000001,0.00000000000000000
2015p478332,,2015-06-26T23:35:21.720Z,2015-06-26T23:38:17.860Z,171.85358049999999253,-43.51316565999999852,2.52049235100000013,11.79687500000000000,M,,NonLinLoc,,automatic,nz3drx,21,21,16,0.20756965399999999,45.06749666999999704,0.60563047270000003,0.00000000000000000
2015p476491,earthquake,2015-06-26T07:14:39.293Z,2015-06-26T21:25:32.577Z,172.80468830000000935,-43.45850787999999909,2.75325392699999982,12.26562500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,28,24,18,0.27167254079999997,109.16862480000000346,0.71940291349999996,0.00000000000000000
2015p476304,,2015-06-26T05:35:09.971Z,2015-06-26T05:37:41.249Z,172.76500219999999786,-42.67525696999999951,2.53382645499999981,50.46875000000000000,M,,NonLinLoc,,automatic,nz3drx,19,19,15,0.35306440870000000,80.25245178000000124,0.29512808860000000,0.00000000000000000
2015p475297,,2015-06-25T20:38:28.443Z,2015-06-25T20:40:48.165Z,172.92674479999999448,-42.71999866000000168,2.34923208099999981,40.15625000000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,10,0.25978847049999998,106.13872310000000709,0.40782131160000001,0.00000000000000000
2015p474468,,2015-06-25T13:16:47.982Z,2015-06-25T13:18:38.946Z,172.34739899999999579,-43.69924395000000317,1.84856384799999995,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,10,0.15219613080000000,108.49592330000000118,0.46378243510000000,0.00000000000000000
2015p474246,,2015-06-25T11:18:29.837Z,2015-06-25T11:20:49.365Z,172.63282549999999560,-43.60218528000000049,1.80679038900000011,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,9,0.10666623910000000,72.65445128999999724,0.48915319350000003,0.00000000000000000
2015p473791,,2015-06-25T07:16:17.914Z,2015-06-25T07:19:39.348Z,173.07954280000001290,-42.37389139999999799,2.37389149000000010,56.09375000000000000,M,,NonLinLoc,,automatic,nz3drx,29,29,23,0.34169960690000001,83.57667050000000586,0.47886736880000003,0.00000000000000000
2015p473177,,2015-06-25T01:49:01.331Z,2015-06-25T01:51:14.489Z,171.11719560000000229,-44.12867855999999733,1.94515846500000000,5.23437500000000000,M,,NonLinLoc,,automatic,nz3drx,10,10,8,0.18576164989999999,134.95168010000000436,0.97464857480000000,0.00000000000000000
2015p471398,,2015-06-24T10:01:14.038Z,2015-06-24T10:03:10.846Z,172.48448659999999677,-43.59461849000000200,1.73780084399999990,6.17187500000000000,M,,NonLinLoc,,automatic,nz3drx,11,11,8,0.16722545150000001,106.79709689999999966,0.24291071419999999,0.00000000000000000
2015p470910,,2015-06-24T05:41:13.492Z,2015-06-24T05:44:18.696Z,172.77250609999998687,-43.49681961999999658,2.05222684800000010,10.15625000000000000,M,,NonLinLoc,,automatic,nz3drx,18,18,10,0.22735464959999999,105.85286979999999346,1.53946826600000009,0.00000000000000000
2015p468144,,2015-06-23T05:07:35.197Z,2015-06-23T05:10:41.761Z,172.48946889999999144,-43.61980490999999915,2.00963236499999987,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,10,0.14829510709999999,92.59748419999999669,0.44435630890000000,0.00000000000000000
2015p468084,earthquake,2015-06-23T04:35:25.239Z,2015-06-23T20:33:12.874Z,172.59703529999998750,-43.58864377999999817,2.14819833500000001,10.15625000000000000,M,,NonLinLoc,confirmed,manual,nz3drx,21,13,11,0.12614166890000000,84.80071458999999834,0.65808986690000004,0.00000000000000000
2015p467726,,2015-06-23T01:24:45.790Z,2015-06-23T01:27:47.878Z,172.49897870000000921,-43.62007584999999921,2.06427886300000019,10.39062500000000000,M,,NonLinLoc,,automatic,nz3drx,12,12,10,0.14264115410000000,104.05962069999999642,0.27884227099999997,0.00000000000000000
2015p462822,,2015-06-21T05:51:44.048Z,2015-06-21T05:54:09.668Z,172.50561989999999923,-43.61859544000000000,2.81697706000000014,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,20,20,15,0.13982434730000001,91.58981237999999792,0.69870113330000005,0.00000000000000000
2015p461766,,2015-06-20T20:29:14.118Z,2015-06-20T20:31:53.871Z,172.50561989999999923,-43.61859544000000000,2.86739828900000004,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,21,21,17,0.13982434730000001,91.58981237999999792,0.68995664239999999,0.00000000000000000
2015p461737,,2015-06-20T20:13:43.410Z,2015-06-20T20:16:52.130Z,172.50229930000000422,-43.61933564000000274,2.65878779700000001,10.15625000000000000,M,,NonLinLoc,,automatic,nz3drx,17,17,13,0.14121745860000001,91.86597274999999740,0.63811592760000002,0.00000000000000000
2015p461555,,2015-06-20T18:37:00.308Z,2015-06-20T18:39:09.122Z,172.65560419999999908,-43.59949541000000295,2.11906060899999993,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,12,12,9,0.10818569100000000,89.39284059000000582,0.43265160489999999,0.00000000000000000
2015p460284,,2015-06-20T07:19:22.879Z,2015-06-20T07:21:22.605Z,172.14391409999998928,-43.49139530000000065,2.18536150499999993,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,11,11,8,0.18323953250000000,112.51757279999999639,0.58368675619999999,0.00000000000000000
2015p459105,,2015-06-19T20:51:38.356Z,2015-06-19T20:53:27.038Z,172.19163699999998585,-43.55955251999999689,1.93738131200000008,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,11,11,7,0.17127158460000000,99.78120592999999872,0.41977698419999998,0.00000000000000000
2015p457413,earthquake,2015-06-19T05:49:54.829Z,2015-07-01T02:21:50.865Z,173.06106280000000197,-42.07624085999999863,2.89153100700000021,46.71875000000000000,M,,NonLinLoc,confirmed,manual,nz3drx,17,10,8,0.33290341130000001,74.51906952999999589,0.25119850350000000,0.00000000000000000
2015p456634,,2015-06-18T22:55:06.335Z,2015-06-19T00:50:48.410Z,172.66114809999999125,-43.58629746999999810,2.38028192199999999,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,15,15,10,0.12146854030000000,78.54701380999999571,0.64516390720000005,0.00000000000000000
2015p451918,,2015-06-17T05:02:15.525Z,2015-06-17T05:05:32.389Z,173.01172080000000619,-42.81092336999999759,2.39739670300000007,39.68750000000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,9,0.15736786080000001,129.20383899999998789,0.78580491679999998,0.00000000000000000
2015p449648,,2015-06-16T08:52:53.433Z,2015-06-16T08:54:21.199Z,172.36847489999999539,-43.58463276999999891,2.01420535600000017,10.39062500000000000,M,,NonLinLoc,,automatic,nz3drx,10,10,8,0.21721261700000000,100.38224320000000489,0.41083020869999998,0.00000000000000000
2015p449508,,2015-06-16T07:37:56.345Z,2015-06-16T07:40:27.600Z,172.38084200000000124,-43.58665504999999740,2.08736514299999998,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,10,0.22278321960000000,93.13379328999999984,0.46375107640000002,0.00000000000000000
2015p444932,earthquake,2015-06-14T15:00:12.509Z,2015-06-28T23:56:00.388Z,173.08888460000000009,-43.32057331000000033,3.97878341799999991,30.31250000000000000,M,,NonLinLoc,confirmed,manual,nz3drx,32,19,79,0.35011570700000000,154.84863409999999817,1.36411950599999998,0.00000000000000000
2015p437005,,2015-06-11T16:36:21.284Z,2015-06-11T16:38:42.011Z,172.93981170000000702,-42.71703784999999698,2.52296327100000006,40.15625000000000000,M,,NonLinLoc,,automatic,nz3drx,17,17,12,0.25986769679999999,108.66409819999999797,0.36213130110000002,0.00000000000000000
2015p436290,,2015-06-11T10:15:43.339Z,2015-06-11T10:18:56.227Z,172.89097269999999185,-42.70894870000000054,2.75215500000000013,42.96875000000000000,M,,NonLinLoc,,automatic,nz3drx,26,26,20,0.27918504799999999,99.25237242000000037,0.56398858900000004,0.00000000000000000
2015p436278,,2015-06-11T10:09:05.907Z,2015-06-11T10:11:32.243Z,172.63946139999998763,-43.60070488000000211,2.56541203899999992,10.85937500000000000,M,,NonLinLoc,,automatic,nz3drx,17,17,13,0.10753536120000000,82.83148977999999829,0.33018673900000001,0.00000000000000000
2015p436251,,2015-06-11T09:54:58.507Z,2015-06-11T09:58:12.253Z,172.91539090000000556,-42.42086771000000311,2.68882339399999992,22.81250000000000000,M,,NonLinLoc,,automatic,nz3drx,23,23,19,0.46032055000000000,81.45161905000000502,0.55763941589999999,0.00000000000000000
2015p435726,,2015-06-11T05:14:49.370Z,2015-06-11T05:17:49.923Z,173.12651829999998654,-42.05645370999999955,2.70125755699999992,55.62500000000000000,M,,NonLinLoc,,automatic,nz3drx,20,20,16,0.33544949429999998,66.73665413000000513,0.97442536049999995,0.00000000000000000
2015p434369,earthquake,2015-06-10T17:12:12.953Z,2015-06-10T20:22:15.734Z,172.72681140000000255,-43.52139153000000249,2.56367559599999995,10.39062500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,20,15,13,0.19339679150000000,101.55567820000000268,0.53306652850000003,0.00000000000000000
2015p433709,,2015-06-10T11:20:39.455Z,2015-06-10T11:23:44.610Z,172.36608649999999443,-43.64968394000000274,2.39526577100000004,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,14,14,11,0.18022289389999999,101.33882590000000334,0.48909552680000001,0.00000000000000000
2015p431852,earthquake,2015-06-09T18:51:13.838Z,2015-06-09T20:36:46.485Z,172.72195510000000240,-43.51290575000000160,2.25482922300000022,10.85937500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,14,10,8,0.20069485579999999,108.02406259999999349,0.60111187489999995,0.00000000000000000
2015p431693,,2015-06-09T17:26:17.257Z,2015-06-09T17:29:26.628Z,172.14437219999999229,-43.62500033999999971,2.46993380099999982,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,21,21,12,0.10210135190000000,67.15377872000000536,0.73987737610000004,0.00000000000000000
2015p429351,earthquake,2015-06-08T20:38:37.558Z,2015-06-09T20:10:05.777Z,172.04753210000001218,-43.19305763999999925,2.74322462499999986,12.26562500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,18,18,14,0.13292683820000001,39.27958026999999674,0.49058360660000000,0.00000000000000000
2015p428752,earthquake,2015-06-08T15:19:15.940Z,2015-06-08T20:21:49.200Z,170.05223929999999655,-44.17712424999999854,2.80297622600000018,5.23437500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,24,23,19,0.23335503690000001,66.76258744000000434,1.15073561700000004,0.00000000000000000
2015p426569,,2015-06-07T19:56:11.925Z,2015-06-07T23:15:52.642Z,173.86075909999999567,-42.32984786000000099,2.47963387400000013,31.71875000000000000,M,,NonLinLoc,,automatic,nz3drx,32,32,20,0.25345487550000001,148.89506769999999847,0.98114745749999999,0.00000000000000000
2015p426495,,2015-06-07T19:16:35.045Z,2015-06-07T19:18:24.665Z,172.38084200000000124,-43.58665504999999740,1.95844955200000004,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,10,0.22278321960000000,93.13379328999999984,0.46950957820000000,0.00000000000000000
2015p425817,earthquake,2015-06-07T13:15:22.846Z,2015-06-07T20:09:07.085Z,173.13426949999998783,-42.12177582999999714,2.65700073200000020,57.03125000000000000,M,,NonLinLoc,confirmed,manual,nz3drx,29,29,23,0.39604572500000002,63.74019804999999650,0.54716109899999998,0.00000000000000000
2015p423949,,2015-06-06T20:40:12.385Z,2015-06-06T20:42:12.116Z,172.38084200000000124,-43.58665504999999740,2.10918620700000004,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,14,14,11,0.22278321960000000,93.13379328999999984,0.41542312209999999,0.00000000000000000
2015p418573,,2015-06-04T20:56:06.288Z,2015-06-04T20:58:15.815Z,172.73189229999999839,-43.47479232999999965,2.45887855899999996,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,16,16,13,0.23939471079999999,112.77801820000000532,0.60111260170000003,0.00000000000000000
2015p418452,earthquake,2015-06-04T19:51:16.017Z,2015-06-23T23:01:13.638Z,172.27423580000001380,-43.21626083000000307,2.66084607699999998,26.32812500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,34,24,12,0.20300648600000001,42.71390747000000232,0.63266667399999998,0.00000000000000000
2015p417974,,2015-06-04T15:37:00.338Z,2015-06-04T15:39:32.419Z,172.73056070000001228,-43.58994539999999773,2.91477562599999995,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,21,21,17,0.12992416250000000,92.38851669000000300,0.50486509690000003,0.00000000000000000
2015p413242,,2015-06-02T21:35:19.530Z,2015-06-02T21:37:04.597Z,172.35258920000001126,-43.64074217000000289,2.19572326099999993,8.57421875000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,7,0.17561251880000001,110.77477220000000102,0.31185151360000002,0.00000000000000000
2015p412813,earthquake,2015-06-02T17:47:05.626Z,2015-06-21T22:26:02.525Z,172.39906600000000481,-43.60888065999999696,2.97552596000000014,10.39062500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,22,16,18,0.20969804770000000,104.80862249999999847,1.71050978999999992,0.00000000000000000
2015p409724,,2015-06-01T14:21:04.036Z,2015-06-01T14:22:39.805Z,171.53096970000001420,-43.55636207999999954,2.08770011699999980,5.87890625000000000,M,,NonLinLoc,,automatic,nz3drx,11,11,7,0.03619533464000000,149.48135229999999751,0.25551052510000000,0.00000000000000000
2015p409478,,2015-06-01T12:10:22.362Z,2015-06-01T12:12:51.407Z,171.14998790000001350,-43.37570609000000132,2.71492881999999991,5.11718750000000000,M,,NonLinLoc,,automatic,nz3drx,16,16,11,0.34381697620000001,61.32938516000000106,0.34809252140000002,0.00000000000000000
2015p409394,,2015-06-01T11:25:10.267Z,2015-06-01T11:27:39.070Z,171.52976860000001125,-43.55841578999999797,2.52058252700000018,5.52734375000000000,M,,NonLinLoc,,automatic,nz3drx,19,19,12,0.03821937123000000,79.61337803000000690,0.29359586700000001,0.00000000000000000
2015p409006,,2015-06-01T07:58:46.073Z,2015-06-01T08:01:17.971Z,171.14435209999999188,-43.37220339999999652,2.46835830400000011,5.11718750000000000,M,,NonLinLoc,,automatic,nz3drx,17,17,13,0.34882016900000001,61.44393694000000039,0.30264613439999999,0.00000000000000000
2015p408969,,2015-06-01T07:39:08.368Z,2015-06-01T07:41:02.986Z,171.15341900000001374,-43.36661557000000045,2.12721934800000012,5.11718750000000000,M,,NonLinLoc,,automatic,nz3drx,11,11,7,0.34601470579999999,139.34997179999999162,0.28144405859999999,0.00000000000000000
2015p407997,,2015-05-31T23:01:12.967Z,2015-05-31T23:03:35.240Z,172.25807819999999992,-43.59609614000000022,2.47938337999999980,6.75781250000000000,M,,NonLinLoc,,automatic,nz3drx,20,20,13,0.15567556590000001,92.41345721999999796,0.35058855979999998,0.00000000000000000
2015p406253,,2015-05-31T07:31:46.936Z,2015-05-31T07:34:52.177Z,173.67492880000000355,-42.67487135999999737,2.31206259299999983,70.15625000000000000,M,,NonLinLoc,,automatic,nz3drx,11,11,7,0.27684866170000000,169.25842159999999126,0.19397210640000001,0.00000000000000000
2015p406049,,2015-05-31T05:43:23.437Z,2015-05-31T06:27:13.824Z,172.50403810000000249,-43.62731586000000306,1.80007062000000007,10.03906250000000000,M,,NonLinLoc,,automatic,nz3drx,11,11,7,0.13531502209999999,104.88101059999999620,0.23610156760000001,0.00000000000000000
2015p404974,,2015-05-30T20:10:20.758Z,2015-05-30T20:12:51.015Z,171.14908449999998652,-43.37233887000000010,2.22395979400000021,5.11718750000000000,M,,NonLinLoc,,automatic,nz3drx,17,17,11,0.34600514560000001,84.46446666999999309,0.43307191569999998,0.00000000000000000
2015p404270,,2015-05-30T13:55:14.972Z,2015-05-30T13:59:30.728Z,172.79047339999999622,-43.65195965000000200,2.36240207599999996,7.40234375000000000,M,,NonLinLoc,,automatic,nz3drx,16,16,11,0.11316645540000000,72.51194293999999729,0.24289670340000000,0.00000000000000000
2015p403787,,2015-05-30T09:38:01.948Z,2015-05-30T09:40:14.980Z,171.46292479999999614,-43.36190266999999920,2.12034617700000005,8.22265625000000000,M,,NonLinLoc,,automatic,nz3drx,14,14,9,0.18727902630000001,107.09320110000000170,0.17465351800000001,0.00000000000000000
2015p401611,earthquake,2015-05-29T14:18:51.199Z,2015-06-17T03:58:11.249Z,173.15960690000000000,-42.11035155999999802,2.45548052100000014,32.58013916000000165,M,,LOCSAT,confirmed,manual,iasp91,29,16,13,0.39606356619999999,73.04663085999999339,0.86127326520000003,0.00000000000000000
2015p399134,,2015-05-28T16:18:51.265Z,2015-05-28T16:20:42.311Z,172.44522639999999569,-42.97113387000000273,2.07600774799999988,5.11718750000000000,M,,NonLinLoc,,automatic,nz3drx,14,14,7,0.22788119460000000,97.05248163999999633,0.43518179299999998,0.00000000000000000
2015p398939,,2015-05-28T14:34:51.651Z,2015-05-28T14:38:04.256Z,174.01421250000001351,-42.36684396999999791,2.22672820299999996,24.45312500000000000,M,,NonLinLoc,,automatic,nz3drx,10,10,7,0.35477203600000001,195.02875140000000442,0.35042001760000002,0.00000000000000000
2015p398570,,2015-05-28T11:18:12.195Z,2015-05-28T11:21:25.893Z,172.59512799999998833,-43.45753029000000112,2.05926215700000004,33.35937500000000000,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.25392104640000002,120.25203860000000589,0.22136210610000001,0.00000000000000000
2015p398490,,2015-05-28T10:35:21.237Z,2015-05-28T10:37:21.735Z,172.03239289999999073,-43.17258337999999895,1.94286563999999995,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,10,10,7,0.15339820730000001,160.86401889999999071,0.16659151040000000,0.00000000000000000
2015p395014,,2015-05-27T03:43:59.586Z,2015-05-27T03:46:32.330Z,173.68564440000000104,-42.70605201000000051,2.66764608399999981,23.51562500000000000,M,,NonLinLoc,,automatic,nz3drx,12,12,8,0.30872439120000000,185.87648110000000656,0.51254136819999996,0.00000000000000000
2015p390910,earthquake,2015-05-25T15:17:13.919Z,2015-06-12T02:24:53.917Z,172.80556480000001329,-43.45352478000000218,2.98796051900000004,9.92187500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,20,17,6,0.10533860930000000,118.16530860000000303,0.44823155180000002,0.00000000000000000
2015p390505,,2015-05-25T11:41:05.661Z,2015-05-25T11:44:35.193Z,173.65551379999999426,-42.12947384999999656,2.53811042900000006,44.14062500000000000,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.29974209650000000,170.37448009999999954,0.26661768600000002,0.00000000000000000
2015p386090,,2015-05-23T20:29:10.492Z,2015-05-23T20:30:35.649Z,172.38953620000000910,-43.57396268000000106,1.96476153000000009,10.03906250000000000,M,,NonLinLoc,,automatic,nz3drx,10,10,6,0.23406979459999999,98.57219437000000539,0.20882171299999999,0.00000000000000000
2015p383481,,2015-05-22T21:18:50.172Z,2015-05-22T21:21:55.842Z,173.00828519999998889,-41.94700440999999813,2.51865241899999992,87.26562500000000000,M,,NonLinLoc,,automatic,nz3drx,21,21,16,0.19832902629999999,69.65935908000000154,0.37529850980000001,0.00000000000000000
2015p383071,earthquake,2015-05-22T17:40:39.633Z,2015-05-22T18:03:46.565Z,173.11903380000001107,-42.14585113999999777,4.52269330299999961,36.16589737000000326,M,,LOCSAT,confirmed,manual,iasp91,38,34,116,0.41229829190000000,60.18724060000000264,1.35420950099999993,0.00000000000000000
2015p382264,,2015-05-22T10:30:39.771Z,2015-05-22T10:32:11.248Z,171.97790810000000761,-43.19314702999999867,1.95706782800000001,6.75781250000000000,M,,NonLinLoc,,automatic,nz3drx,10,10,6,0.14025377000000000,98.77973681999999656,0.25107487360000003,0.00000000000000000
2015p381242,earthquake,2015-05-22T01:26:07.206Z,2015-05-22T01:59:43.773Z,172.20948789999999917,-43.59823607999999950,2.37801085599999995,2.67886090299999990,M,,LOCSAT,confirmed,manual,iasp91,22,15,13,0.13844695690000000,82.90147399999999323,0.53008562520000002,0.00000000000000000
2015p381039,,2015-05-21T23:37:47.557Z,2015-05-21T23:42:01.380Z,172.06625529999999458,-43.22824655000000149,2.60190696299999980,8.63281250000000000,M,,NonLinLoc,,automatic,nz3drx,24,24,14,0.09955471975999999,42.80144864999999754,0.57700805680000000,0.00000000000000000
2015p379504,,2015-05-21T09:59:48.564Z,2015-05-21T10:01:52.599Z,171.12316530000001080,-43.70636474999999876,2.54516378799999998,5.05859375000000000,M,,NonLinLoc,,automatic,nz3drx,16,16,12,0.05073784659000000,55.19700361000000299,0.23565968930000000,0.00000000000000000
2015p379205,,2015-05-21T07:20:51.012Z,2015-05-21T07:22:58.601Z,171.74803719999999885,-43.03122022000000158,2.42246135699999998,5.11718750000000000,M,,NonLinLoc,,automatic,nz3drx,18,18,12,0.36490624789999998,56.85821954000000034,0.36102378019999998,0.00000000000000000
